date,agent_id,program,channel,shift,work_mode,status
2026-07-13,A1590,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1591,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1592,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1593,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1595,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1596,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1598,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1600,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1602,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1603,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-13,A1604,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1605,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1606,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1607,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1608,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1609,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1612,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1613,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1614,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1615,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1617,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1618,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1620,TechSupport,voice,12:00-21:00,Office,Training
2026-07-13,A1622,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1623,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1624,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1625,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-13,A1626,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1627,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1628,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1629,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1632,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1634,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1635,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1638,TechSupport,voice,23:00-08:00,Office,Leave
2026-07-13,A1640,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1641,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1645,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1646,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1647,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1648,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1650,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1651,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1652,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1653,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1654,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1656,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1657,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1658,TechSupport,voice,23:00-08:00,WFH,Training
2026-07-13,A1659,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1660,TechSupport,voice,07:00-16:00,Office,Training
2026-07-13,A1663,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1664,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1665,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1666,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1667,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1668,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1669,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1672,TechSupport,voice,07:00-16:00,Office,Training
2026-07-13,A1673,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-13,A1674,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1675,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1676,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1677,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1678,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1679,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1680,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1682,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-13,A1683,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-13,A1684,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1686,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1689,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1691,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1693,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1696,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1697,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1698,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1699,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-13,A1701,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-13,A1703,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1705,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1708,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1709,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-13,A1710,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1713,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-13,A1714,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1720,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1721,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1722,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1723,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1725,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1727,TechSupport,voice,16:00-01:00,Office,Leave
2026-07-13,A1729,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1730,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-13,A1731,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1732,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1733,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1734,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1735,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1736,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-13,A1741,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1744,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1745,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1748,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1749,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1750,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1752,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1756,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1757,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1758,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1759,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1763,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1764,TechSupport,voice,16:00-01:00,Office,Working
2026-07-13,A1765,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1766,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1767,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-13,A1769,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1770,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1771,TechSupport,voice,16:00-01:00,Office,Leave
2026-07-13,A1772,TechSupport,voice,23:00-08:00,Office,Working
2026-07-13,A1774,TechSupport,voice,07:00-16:00,Office,Working
2026-07-13,A1775,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-13,A1776,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1777,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-13,A1778,TechSupport,voice,12:00-21:00,Office,Working
2026-07-13,A1779,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1420,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1425,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1426,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-14,A1427,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1429,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1430,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1432,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1433,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1434,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1436,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1437,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1439,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1440,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1441,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1442,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1445,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1447,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1448,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1449,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1450,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1452,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1453,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1454,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1455,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1456,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1458,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1459,TechSupport,voice,16:00-01:00,Office,Leave
2026-07-14,A1461,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1462,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1463,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1467,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1468,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1469,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1470,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1471,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1473,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1474,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1475,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1476,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1477,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1478,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1481,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1482,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1483,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1484,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1485,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1486,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1488,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1489,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1490,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1491,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1494,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1495,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1496,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1498,TechSupport,voice,16:00-01:00,Office,Leave
2026-07-14,A1499,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1501,TechSupport,voice,07:00-16:00,WFH,Training
2026-07-14,A1503,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1504,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1505,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1506,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1508,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1509,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1513,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1515,TechSupport,voice,12:00-21:00,WFH,Leave
2026-07-14,A1517,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1518,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1519,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1520,TechSupport,voice,23:00-08:00,Office,Leave
2026-07-14,A1521,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1522,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1523,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1524,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1527,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-14,A1528,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1531,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-14,A1532,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1534,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1535,TechSupport,voice,12:00-21:00,Office,Training
2026-07-14,A1537,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1538,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1539,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1541,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1543,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1544,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1545,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1547,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1548,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1549,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1551,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1553,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1554,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1555,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1556,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1557,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1558,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1559,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1561,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1563,TechSupport,voice,23:00-08:00,WFH,Leave
2026-07-14,A1564,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1567,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1568,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1569,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1570,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1573,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1574,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1576,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1579,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1580,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1581,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1582,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1583,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1585,TechSupport,voice,16:00-01:00,WFH,Training
2026-07-14,A1586,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1587,TechSupport,voice,07:00-16:00,Office,Training
2026-07-14,A1588,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1589,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1592,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1593,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1595,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1596,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1597,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1598,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-14,A1599,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1601,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1603,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1604,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1605,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1606,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1607,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1608,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1609,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1611,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1612,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1613,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1614,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1615,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1616,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1617,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1618,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1619,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1620,TechSupport,voice,12:00-21:00,Office,Training
2026-07-14,A1621,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1622,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-14,A1623,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1624,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1625,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1626,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1627,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1628,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1629,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1630,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1633,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1635,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1637,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1639,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1640,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1643,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1644,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1648,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1651,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1652,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1653,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1654,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1656,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1657,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1658,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1659,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1660,TechSupport,voice,07:00-16:00,Office,Training
2026-07-14,A1662,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1663,TechSupport,voice,16:00-01:00,Office,Training
2026-07-14,A1665,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1666,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-14,A1667,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1668,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1669,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1674,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1675,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1676,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1677,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1678,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1680,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1681,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1682,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1683,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-14,A1684,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1685,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1687,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1689,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1691,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-14,A1692,TechSupport,voice,07:00-16:00,Office,Working
2026-07-14,A1694,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-14,A1695,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1696,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-14,A1698,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1699,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1701,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-14,A1703,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1705,TechSupport,voice,23:00-08:00,Office,Working
2026-07-14,A1708,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1710,TechSupport,voice,23:00-08:00,Office,Training
2026-07-14,A1711,TechSupport,voice,12:00-21:00,Office,Working
2026-07-14,A1713,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-14,A1714,TechSupport,voice,16:00-01:00,Office,Working
2026-07-14,A1715,TechSupport,voice,23:00-08:00,WFH,Leave
2026-07-14,A1717,TechSupport,voice,16:00-01:00,Office,Training
